Site,Date Time,TempOut,HiTemp,LowTemp,OutHum,DewPt,WindSpeed,WindDir,WindRun,HiSpeed,HiDir,WindChill,HeatIndex,THWIndex,THSWIndex,Bar,Rain,RainRate,SolarRad,SolarEnergy,HiSolarRad,HeatD-D,CoolD-D,InTemp,InHum,InDew,InHeat,InEMC,InAirDensity,ET,WindSamp,WindTx,ISSRecept,ArcInt,VA
YMCA,2014-07-14 18:30,20.8,20.9,20.8,62,13.3,2,NNW,1,11,NNW,20.8,20.6,20.6,,755.1,0,0,292,12.56,350,0,0.052,37.5,25,14.1,37.7,5.14,0.0694,0,703,1,100,30,244.957
YMCA,2014-07-14 19:00,20.1,20.8,20.1,64,13.1,2,NW,1,7,N,20.1,20.1,20.1,,755.3,0,0,195,8.39,258,0,0.037,35.7,26,13.2,35.3,5.17,0.0699,0.15,702,1,100,30,244.665
YMCA,2014-07-14 19:30,18.8,20.1,18.8,71,13.5,1,WNW,0.5,6,WNW,18.8,18.9,18.9,,755.3,0,0,37,1.59,47,0,0.01,32.8,28,11.9,32,5.59,0.0706,0,703,1,100,30,245.297
YMCA,2014-07-14 20:00,18.2,18.8,18.2,76,13.9,1,WNW,0.5,7,WNW,18.2,18.3,18.3,,755.4,0,0,20,0.86,37,0.003,0,30.4,30,10.9,29.4,6.01,0.0713,0.03,702,1,100,30,245.669
YMCA,2014-07-14 20:30,17.7,18.2,17.7,79,14,1,W,0.5,7,NNW,17.7,17.9,17.9,,755.6,0,0,4,0.17,12,0.013,0,28.7,32,10.4,27.9,6.28,0.0717,0,702,1,100,30,245.498
YMCA,2014-07-14 21:00,17.2,17.7,17.2,83,14.3,1,WNW,0.5,7,N,17.2,17.4,17.4,,755.7,0,0,0,0,0,0.024,0,27.4,34,10.1,26.6,6.6,0.072,0,703,1,100,30,245.216
YMCA,2014-07-14 21:30,16.9,17.2,16.9,84,14.2,1,WNW,0.5,5,NW,16.9,17.2,17.2,,755.8,0,0,0,0,0,0.029,0,26.4,35,9.7,25.7,6.86,0.0723,0,702,1,100,30,246.578
YMCA,2014-07-14 22:00,17,17,16.9,84,14.3,0,WNW,0,3,WNW,17,17.2,17.2,,755.8,0,0,0,0,0,0.028,0,25.9,36,9.7,25.2,6.98,0.0724,0.03,703,1,100,30,248.013
YMCA,2014-07-14 22:30,17,17.1,17,85,14.5,1,W,0.5,6,WSW,17,17.2,17.2,,755.9,0,0,0,0,0,0.028,0,25.6,37,9.8,24.9,7.19,0.0725,0,701,1,100,30,245.827
YMCA,2014-07-14 23:00,16.8,17.1,16.8,86,14.5,1,W,0.5,4,W,16.8,17.1,17.1,,755.8,0,0,0,0,0,0.031,0,25.3,38,9.9,24.7,7.3,0.0726,0.03,703,1,100,30,247.355
YMCA,2014-07-14 23:30,16.8,16.8,16.8,86,14.4,1,WSW,0.5,7,WSW,16.8,17,17,,755.8,0,0,0,0,0,0.032,0,24.9,39,10,24.4,7.51,0.0727,0,700,1,100,30,248.905
YMCA,2014-07-15 00:00,16.8,16.8,16.8,86,14.5,1,W,0.5,6,N,16.8,17.1,17.1,,755.8,0,0,0,0,0,0.031,0,24.7,40,10.2,24.2,7.62,0.0727,0.03,703,1,100,30,246.766
YMCA,2014-07-15 00:30,16.9,17,16.8,86,14.6,1,NW,0.5,8,W,16.9,17.2,17.2,,755.8,0,0,0,0,0,0.029,0,24.7,40,10.2,24.2,7.62,0.0727,0,700,1,100,30,247.191
YMCA,2014-07-15 01:00,17,17,16.9,87,14.8,1,NW,0.5,8,NE,17,17.3,17.3,,755.7,0,0,0,0,0,0.028,0,24.8,40,10.3,24.4,7.62,0.0727,0.03,703,1,100,30,246.687
YMCA,2014-07-15 01:30,17.1,17.1,17,88,15.1,2,NNW,1,11,NNW,17.1,17.4,17.4,,755.7,0,0,0,0,0,0.027,0,24.8,41,10.7,24.4,7.75,0.0726,0,702,1,100,30,247.531
YMCA,2014-07-15 02:00,17.1,17.1,17,87,14.9,3,N,1.5,11,N,17.1,17.3,17.3,,755.8,0,0,0,0,0,0.027,0,24.8,41,10.7,24.4,7.75,0.0726,0.03,703,1,100,30,248.627
YMCA,2014-07-15 02:30,17.1,17.1,17.1,87,14.9,2,NNW,1,11,NNW,17.1,17.3,17.3,,755.8,0,0,0,0,0,0.027,0,24.7,41,10.6,24.3,7.75,0.0727,0,702,1,100,30,246.9
YMCA,2014-07-15 03:00,17.1,17.1,17.1,87,14.9,2,N,1,9,NNW,17.1,17.3,17.3,,755.9,0,0,0,0,0,0.027,0,24.8,41,10.7,24.4,7.75,0.0726,0,703,1,100,30,246.319
YMCA,2014-07-15 03:30,17.1,17.1,17.1,88,15.1,1,N,0.5,12,NNW,17.1,17.4,17.4,,755.9,0,0,0,0,0,0.025,0,24.8,42,11,24.4,7.92,0.0726,0.03,701,1,100,30,246.496
YMCA,2014-07-15 04:00,17.1,17.1,17.1,88,15.1,1,NNW,0.5,8,NNW,17.1,17.4,17.4,,756,0,0,0,0,0,0.027,0,24.8,42,11,24.4,7.92,0.0726,0,702,1,100,30,247.599
YMCA,2014-07-15 04:30,16.8,17.1,16.8,91,15.3,1,NNW,0.5,7,NNW,16.8,17.1,17.1,,756.1,0,0,0,0,0,0.032,0,24.8,42,11,24.4,7.92,0.0727,0.03,703,1,100,30,246.956
YMCA,2014-07-15 05:00,16.7,16.8,16.7,91,15.2,0,NNW,0,6,NW,16.7,17.1,17.1,,756.2,0,0,7,0.3,14,0.034,0,24.7,42,10.9,24.3,7.92,0.0727,0,702,1,100,30,246.045
YMCA,2014-07-15 05:30,16.8,16.8,16.7,91,15.4,0,N,0,5,NNW,16.8,17.2,17.2,,756.2,0,0,25,1.08,37,0.031,0,24.7,43,11.3,24.4,8.05,0.0727,0,703,1,100,30,246.778
YMCA,2014-07-15 06:00,17.1,17.1,16.8,90,15.5,0,NNW,0,4,N,17.1,17.5,17.5,,756.3,0,0,52,2.24,69,0.025,0,24.8,43,11.4,24.5,8.05,0.0726,0,702,1,100,30,246.12
YMCA,2014-07-15 06:30,17.4,17.4,17.2,89,15.6,0,N,0,4,N,17.4,17.8,17.8,,756.5,0,0,56,2.41,72,0.02,0,25.3,43,11.8,24.9,8.05,0.0725,0.03,703,1,100,30,245.578
YMCA,2014-07-15 07:00,17.1,17.6,17.1,90,15.4,1,N,0.5,7,ENE,17.1,17.4,17.4,,756.8,0,0,42,1.81,63,0.027,0,25.4,43,11.9,25.1,8.05,0.0725,0.03,702,1,100,30,246.383
YMCA,2014-07-15 07:30,16.8,17.1,16.5,93,15.6,1,N,0.5,5,NW,16.8,17.1,17.1,,756.9,0,0,95,4.09,167,0.032,0,25.2,43,11.7,24.8,8.05,0.0726,0,702,1,100,30,244.337
YMCA,2014-07-15 08:00,17.4,17.4,16.8,91,15.9,1,N,0.5,6,NNW,17.4,17.8,17.8,,757,0,0,195,8.39,489,0.02,0,25.6,43,12,25.2,8.05,0.0725,0.08,702,1,100,30,244.442
YMCA,2014-07-15 08:30,18.6,18.6,17.4,85,16,1,NNW,0.5,5,NE,18.6,19.1,19.1,,756.9,0,0,460,19.78,540,0,0.005,26.8,42,12.8,26.4,7.85,0.0721,0,702,1,100,30,243.595
YMCA,2014-07-15 09:00,19.1,19.2,18.6,78,15.2,2,N,1,8,NW,19.1,19.6,19.6,,757.1,0,0,325,13.98,606,0,0.016,28.5,41,14,28.5,7.68,0.0717,0.23,702,1,100,30,244.681
YMCA,2014-07-15 09:30,19.2,19.2,19.1,77,15,2,N,1,8,ENE,19.2,19.6,19.6,,757.3,0,0,249,10.71,323,0,0.017,29.1,40,14.1,29.2,7.55,0.0715,0,703,1,100,30,245.23
YMCA,2014-07-15 10:00,20.5,20.5,19.2,67,14.2,2,N,1,9,NE,20.5,20.6,20.6,,757.4,0,0,576,24.77,960,0,0.045,29.6,39,14.1,29.5,7.35,0.0714,0.25,702,1,100,30,245.193
YMCA,2014-07-15 10:30,20.9,20.9,20.3,65,14.1,1,N,0.5,6,NNE,20.9,20.8,20.8,,757.4,0,0,474,20.38,969,0,0.053,30.9,38,15,30.8,7.2,0.071,0,702,1,100,30,244.793
YMCA,2014-07-15 11:00,22.6,22.8,20.9,57,13.6,1,N,0.5,7,NNW,22.6,22.6,22.6,,757.6,0,0,879,37.8,1044,0,0.088,33.2,36,16.1,33.6,6.82,0.0704,0,703,1,100,30,244.003
YMCA,2014-07-15 11:30,22.4,22.5,21.7,58,13.8,1,NNE,0.5,5,WSW,22.4,22.4,22.4,,757.6,0,0,638,27.44,1007,0,0.086,34.4,33,15.8,34.9,6.37,0.0702,0.41,702,2,100,30,244.271
YMCA,2014-07-15 12:00,23,23.1,22.1,57,14,1,NE,0.5,6,NNE,23,23.2,23.2,,757.6,0,0,488,20.99,1086,0,0.097,35.4,32,16.2,36.1,6.14,0.0699,0,703,2,100,30,244.456
YMCA,2014-07-15 12:30,23.4,23.4,22.8,56,14.2,1,N,0.5,7,NNE,23.4,23.7,23.7,,757.7,0,0,787,33.85,1069,0,0.106,36.2,31,16.4,37,5.91,0.0698,0.38,698,1,100,30,244.466
YMCA,2014-07-15 13:00,23.9,23.9,23.4,52,13.4,1,N,0.5,7,NW,23.9,24.1,24.1,,757.7,0,0,797,34.28,1134,0,0.116,37.3,30,16.8,38.5,5.75,0.0695,0.48,703,1,100,30,244.661
YMCA,2014-07-15 13:30,23.6,24.4,23.4,54,13.7,1,NNE,0.5,5,N,23.6,23.7,23.7,,757.8,0,0,277,11.91,346,0,0.109,37.8,28,16.1,38.8,5.45,0.0694,0,701,4,100,30,244.582
YMCA,2014-07-15 14:00,24.1,24.1,23.6,52,13.6,1,N,0.5,5,NNW,24.1,24.2,24.2,,757.8,0,0,723,31.09,1025,0,0.12,38.2,28,16.5,39.5,5.42,0.0693,0,703,4,100,30,244.82
YMCA,2014-07-15 14:30,24.1,24.4,24.1,52,13.6,1,N,0.5,6,NNW,24.1,24.2,24.2,,757.8,0,0,529,22.75,1042,0,0.119,38.9,27,16.6,40.4,5.27,0.0691,0.36,701,1,100,30,244.646
YMCA,2014-07-15 15:00,25.1,25.1,24.1,49,13.6,1,N,0.5,6,NE,25.1,24.9,24.9,,757.7,0,0,743,31.95,849,0,0.14,39.7,27,17.2,41.7,5.21,0.0689,0.41,703,1,100,30,243.364
YMCA,2014-07-15 15:30,25.2,25.5,25.1,49,13.7,1,N,0.5,6,NNE,25.2,25.1,25.1,,757.8,0,0,713,30.66,814,0,0.142,41.3,25,17.3,43.8,4.82,0.0686,0,702,1,100,30,243.88
YMCA,2014-07-15 16:00,25,25.2,24.7,55,15.3,1,N,0.5,4,NNW,25,25.2,25.2,,757.8,0,0,480,20.64,823,0,0.139,41.7,24,17,44.1,4.65,0.0685,0,703,1,100,30,244.177
YMCA,2014-07-15 16:30,24.9,25.1,24.5,56,15.6,1,N,0.5,8,NNW,24.9,25.2,25.2,,757.8,0,0,476,20.47,666,0,0.138,41.6,24,16.9,43.9,4.65,0.0685,0.38,702,1,100,30,245.006
YMCA,2014-07-15 17:00,25.2,25.4,24.9,55,15.5,1,WSW,0.5,6,NW,25.2,25.4,25.4,,757.8,0,0,506,21.76,578,0,0.144,42.6,23,17.1,45,4.55,0.0683,0.3,703,1,100,30,246.113
YMCA,2014-07-15 17:30,24.7,25.2,24.2,59,16.1,2,WSW,1,8,SW,24.7,25.1,25.1,,757.9,0,0,459,19.74,529,0,0.132,42.1,23,16.6,44.1,4.55,0.0684,0,698,1,100,30,244.764
YMCA,2014-07-15 18:00,23.9,24.8,23.9,60,15.7,2,W,1,7,W,23.9,24.4,24.4,,757.9,0,0,367,15.78,475,0,0.117,41.6,24,16.9,43.9,4.65,0.0685,0,703,1,100,30,244.946
YMCA,2014-07-15 18:30,23.3,23.9,23.3,61,15.3,1,WNW,0.5,8,NNW,23.3,23.7,23.7,,758,0,0,267,11.48,325,0,0.103,40.3,24,15.9,41.8,4.67,0.0689,0.25,701,1,100,30,245.594
YMCA,2014-07-15 19:00,22.4,23.3,22.4,63,15.1,1,N,0.5,9,N,22.4,22.6,22.6,,758.1,0,0,171,7.35,229,0,0.086,38.1,26,15.2,38.8,5.22,0.0695,0.15,703,1,100,30,245.943
YMCA,2014-07-15 19:30,21.7,22.5,21.7,66,15.1,0,NNW,0,4,N,21.7,21.7,21.7,,758.3,0,0,86,3.7,139,0,0.071,35.4,28,14.1,35.3,5.36,0.0702,0,702,1,100,30,246.272
YMCA,2014-07-15 20:00,20.6,21.7,20.6,67,14.2,0,NW,0,5,NNW,20.6,20.6,20.6,,758.5,0,0,22,0.95,32,0,0.046,33,29,12.6,32.4,5.69,0.0708,0,702,1,100,30,245.822
YMCA,2014-07-15 20:30,19.8,20.6,19.8,70,14.1,1,W,0.5,4,WNW,19.8,20.1,20.1,,758.8,0,0,4,0.17,12,0,0.03,30.9,30,11.3,29.7,6,0.0714,0.05,703,1,100,30,245.288
YMCA,2014-07-15 21:00,18.9,19.8,18.9,73,13.9,1,WSW,0.5,3,SW,18.9,19.1,19.1,,759,0,0,0,0,0,0,0.012,29.3,32,10.9,28.5,6.26,0.0719,0,702,1,100,30,246.084
YMCA,2014-07-15 21:30,18.2,18.9,18.2,75,13.7,2,WSW,1,6,SW,18.2,18.4,18.4,,759.1,0,0,0,0,0,0.002,0,27.9,33,10.2,27.1,6.46,0.0722,0,703,1,100,30,245.42
YMCA,2014-07-15 22:00,17.6,18.2,17.6,78,13.7,2,WSW,1,5,WSW,17.6,17.7,17.7,,759.2,0,0,0,0,0,0.016,0,26.7,34,9.6,25.8,6.65,0.0726,0.03,702,1,100,30,246.742
YMCA,2014-07-15 22:30,17.2,17.6,17.2,79,13.5,1,SW,0.5,4,SW,17.2,17.3,17.3,,759.3,0,0,0,0,0,0.023,0,26,36,9.8,25.4,6.97,0.0727,0,700,2,100,30,246.522
YMCA,2014-07-15 23:00,16.7,17.3,16.7,82,13.6,0,WSW,0,3,WSW,16.7,16.9,16.9,,759.3,0,0,0,0,0,0.034,0,25.3,37,9.6,24.7,7.2,0.0729,0.03,702,2,100,30,248.699
YMCA,2014-07-15 23:30,16.3,16.7,16.3,83,13.4,1,WSW,0.5,4,WSW,16.3,16.4,16.4,,759.2,0,0,0,0,0,0.043,0,24.8,38,9.5,24.3,7.32,0.073,0,703,1,100,30,247.96
YMCA,2014-07-16 00:00,16.1,16.3,16.1,84,13.4,1,WSW,0.5,3,WSW,16.1,16.2,16.2,,759.3,0,0,0,0,0,0.047,0,24.3,38,9.1,23.8,7.33,0.0732,0.03,702,1,100,30,248.547
YMCA,2014-07-16 00:30,15.6,16.1,15.6,86,13.2,1,WSW,0.5,4,WSW,15.6,15.6,15.6,,759.2,0,0,0,0,0,0.058,0,23.9,39,9.1,23.4,7.55,0.0733,0,702,1,100,30,248.204
YMCA,2014-07-16 01:00,15.2,15.6,15.2,87,13,0,WSW,0,3,WSW,15.2,15.2,15.2,,759.3,0,0,0,0,0,0.066,0,23.5,40,9.1,23,7.66,0.0734,0.03,702,1,100,30,246.779
YMCA,2014-07-16 01:30,15,15.2,14.9,88,13,0,WSW,0,2,WSW,15,15.1,15.1,,759.2,0,0,0,0,0,0.069,0,23.2,40,8.9,22.7,7.67,0.0735,0,700,1,100,30,248.066
YMCA,2014-07-16 02:00,14.7,14.9,14.7,89,12.9,1,WSW,0.5,4,WSW,14.7,14.7,14.7,,759.2,0,0,0,0,0,0.076,0,22.9,41,9,22.3,7.82,0.0735,0,702,1,100,30,248.444
YMCA,2014-07-16 02:30,14.4,14.7,14.3,91,12.9,2,WSW,1,4,WSW,14.4,14.4,14.4,,759.2,0,0,0,0,0,0.082,0,22.6,42,9,21.8,8,0.0736,0,701,1,100,30,248.812
YMCA,2014-07-16 03:00,14.2,14.3,14.2,91,12.7,1,WSW,0.5,3,WSW,14.2,14.2,14.2,,759.2,0,0,0,0,0,0.087,0,22.2,42,8.7,21.3,8.01,0.0737,0,703,1,100,30,248.772
YMCA,2014-07-16 03:30,13.9,14.2,13.9,92,12.7,0,WSW,0,3,WSW,13.9,14,14,,759.2,0,0,0,0,0,0.091,0,22.1,43,8.9,21.1,8.18,0.0738,0,702,1,100,30,249.071
YMCA,2014-07-16 04:00,13.5,13.9,13.5,92,12.2,0,WSW,0,3,WSW,13.5,13.6,13.6,,759.2,0,0,0,0,0,0.101,0,21.8,43,8.7,20.8,8.2,0.0738,0,703,1,100,30,248.697
YMCA,2014-07-16 04:30,13.2,13.5,13.2,93,12.1,0,WSW,0,1,WSW,13.2,13.3,13.3,,759.3,0,0,0,0,5,0.108,0,21.6,43,8.4,20.3,8.22,0.0739,0,702,1,100,30,247.894
YMCA,2014-07-16 05:00,13.2,13.2,13.1,93,12.1,0,,0,0,,13.2,13.3,13.3,,759.3,0,0,10,0.43,14,0.108,0,21.4,44,8.6,20.2,8.34,0.074,0,703,1,100,30,247.109
YMCA,2014-07-16 05:30,12.9,13.2,12.8,93,11.8,0,,0,0,,12.9,13,13,,759.5,0,0,19,0.82,23,0.113,0,21.3,44,8.5,20.1,8.34,0.074,0,702,1,100,30,246.696
YMCA,2014-07-16 06:00,13.3,13.3,12.9,93,12.2,0,,0,0,,13.3,13.4,13.4,,759.6,0,0,28,1.2,33,0.105,0,21.4,44,8.6,20.2,8.34,0.074,0.03,703,1,100,30,246.226
YMCA,2014-07-16 06:30,14.3,14.3,13.3,92,13,0,WSW,0,2,WSW,14.3,14.4,14.4,,759.7,0,0,37,1.59,54,0.084,0,21.8,44,9,20.8,8.32,0.0739,0,701,1,100,30,245.997
YMCA,2014-07-16 07:00,15.4,15.4,14.2,88,13.4,1,WSW,0.5,3,WSW,15.4,15.5,15.5,,759.7,0,0,44,1.89,58,0.061,0,22.3,44,9.5,21.6,8.31,0.0737,0.03,703,1,100,30,244.248
YMCA,2014-07-16 07:30,16.6,16.6,15.4,83,13.7,0,WSW,0,3,WSW,16.6,16.7,16.7,,759.8,0,0,243,10.45,380,0.036,0,23.1,43,9.8,22.6,8.11,0.0735,0,700,2,100,30,245.599
YMCA,2014-07-16 08:00,17.7,17.7,16.6,78,13.8,0,W,0,3,W,17.7,17.9,17.9,,759.8,0,0,423,18.19,461,0.013,0,24.6,42,10.8,24.2,7.92,0.0731,0.18,703,2,100,30,244.436
YMCA,2014-07-16 08:30,19.2,19.2,17.7,72,14,0,W,0,4,SW,19.2,19.4,19.4,,759.7,0,0,503,21.63,541,0,0.017,26.8,40,12.1,26.3,7.55,0.0724,0,702,2,100,30,245.161
YMCA,2014-07-16 09:00,19.8,19.8,19.2,73,14.8,1,WSW,0.5,7,WSW,19.8,20.2,20.2,,759.6,0,0,576,24.77,612,0,0.03,28.8,38,13.1,28.7,7.25,0.0719,0.3,702,2,100,30,245.545
YMCA,2014-07-16 09:30,20.7,20.7,19.8,72,15.4,1,WSW,0.5,5,WSW,20.7,21,21,,759.5,0,0,645,27.74,679,0,0.049,30.8,37,14.5,30.6,7,0.0713,0,703,2,100,30,244.925
YMCA,2014-07-16 10:00,21.5,21.5,20.7,69,15.6,2,WSW,1,8,WSW,21.5,21.6,21.6,,759.4,0,0,712,30.62,747,0,0.066,32.6,36,15.5,32.8,6.84,0.0708,0.41,702,2,100,30,244.608
YMCA,2014-07-16 10:30,22.4,22.9,21.5,62,14.8,2,WSW,1,8,WSW,22.4,22.6,22.6,,759.4,0,0,847,36.43,911,0,0.086,34.4,34,16.3,35.1,6.47,0.0703,0,701,1,100,30,244.576
YMCA,2014-07-16 11:00,23.7,23.7,22.3,60,15.5,1,WSW,0.5,8,WSW,23.7,24.2,24.2,,759.3,0,0,849,36.51,1002,0,0.112,36.1,32,16.8,37.1,6.11,0.0699,0.51,702,1,100,30,244.307
YMCA,2014-07-16 11:30,24.2,24.2,23.2,55,14.6,1,WSW,0.5,6,NNW,24.2,24.4,24.4,,759.3,0,0,828,35.61,949,0,0.123,37.1,31,17.1,38.4,5.88,0.0696,0,703,1,100,30,243.863
YMCA,2014-07-16 12:00,23.9,24.2,23.4,57,14.9,1,N,0.5,5,WSW,23.9,24.3,24.3,,759.3,0,0,656,28.21,979,0,0.117,37.8,29,16.7,39,5.65,0.0695,0.43,702,1,100,30,244.564
YMCA,2014-07-16 12:30,25.1,25.1,23.9,51,14.2,1,WSW,0.5,6,SW,25.1,25,25,,759.1,0,0,882,37.93,954,0,0.14,38.5,28,16.8,39.9,5.4,0.0693,0,703,1,100,30,244.58
YMCA,2014-07-16 13:00,25.7,25.8,25.1,49,14.2,1,WSW,0.5,7,WSW,25.7,25.7,25.7,,759.1,0,0,908,39.05,937,0,0.154,39.7,27,17.2,41.7,5.21,0.069,0.56,702,1,100,30,244.968
YMCA,2014-07-16 13:30,26,26.1,25.6,47,13.8,1,WSW,0.5,8,WSW,26,25.9,25.9,,759,0,0,847,36.43,939,0,0.16,40.5,26,17.3,42.8,4.96,0.0688,0,703,1,100,30,244.384
YMCA,2014-07-16 14:00,25.8,26.3,25.7,48,14,2,WSW,1,10,WSW,25.8,25.8,25.8,,758.9,0,0,866,37.24,951,0,0.156,41.4,25,17.4,44.1,4.82,0.0686,0.53,702,1,100,30,244.927
YMCA,2014-07-16 14:30,26.1,26.1,25.2,52,15.4,3,SW,1.5,9,SW,26.1,26.2,26.2,,758.9,0,0,853,36.68,877,0,0.161,42.1,25,18,45.2,4.8,0.0684,0,701,1,100,30,244.564
YMCA,2014-07-16 15:00,25.3,26.5,25.3,55,15.6,2,WSW,1,8,SW,25.3,25.6,25.6,,758.8,0,0,635,27.31,870,0,0.146,42.6,24,17.7,45.6,4.65,0.0683,0,702,1,100,30,244.23
YMCA,2014-07-16 15:30,25.8,26.1,25.2,54,15.8,2,WSW,1,11,WSW,25.8,26.1,26.1,,758.8,0,0,582,25.03,898,0,0.156,42.6,23,17.1,45,4.55,0.0684,0.51,703,1,100,30,243.846
YMCA,2014-07-16 16:00,25.6,25.8,25.3,56,16.1,1,N,0.5,7,N,25.6,25.9,25.9,,758.8,0,0,493,21.2,656,0,0.15,41.7,24,17,44.1,4.65,0.0686,0.36,702,1,100,30,244.172
YMCA,2014-07-16 16:30,25.7,25.7,25.3,56,16.2,2,NNW,1,7,N,25.7,26,26,,758.8,0,0,445,19.14,693,0,0.153,41.7,24,17,44.1,4.65,0.0686,0,702,2,100,30,245.505
YMCA,2014-07-16 17:00,25.7,25.9,25.5,55,16,2,N,1,7,N,25.7,26,26,,758.7,0,0,436,18.75,517,0,0.154,42.2,23,16.8,44.4,4.55,0.0685,0,702,2,100,30,244.441
YMCA,2014-07-16 17:30,24.5,25.7,24.4,59,16,2,N,1,9,NNW,24.5,24.8,24.8,,758.7,0,0,279,12,464,0,0.128,41.6,23,16.3,43.4,4.55,0.0686,0.28,703,1,100,30,244.797
YMCA,2014-07-16 18:00,24.3,24.8,24.3,60,16,1,NW,0.5,7,N,24.3,24.7,24.7,,758.7,0,0,256,11.01,343,0,0.124,40.3,24,15.9,41.8,4.67,0.069,0,702,1,100,30,245.063
YMCA,2014-07-16 18:30,23.6,24.3,23.6,63,16.2,1,NNW,0.5,11,NNW,23.6,24.2,24.2,,758.7,0,0,226,9.72,316,0,0.11,38.9,25,15.4,39.9,5.02,0.0693,0.18,702,1,100,30,246.105
YMCA,2014-07-16 19:00,22.3,23.6,22.3,66,15.6,2,N,1,6,N,22.3,22.5,22.5,,758.7,0,0,106,4.56,195,0,0.082,37.1,26,14.4,37.3,5.22,0.0698,0.13,703,1,100,30,244.809
YMCA,2014-07-16 19:30,21.4,22.3,21.4,68,15.2,1,N,0.5,6,NW,21.4,21.4,21.4,,758.9,0,0,39,1.68,60,0,0.064,34.6,28,13.4,34.2,5.4,0.0705,0,702,1,100,30,246.011
YMCA,2014-07-16 20:00,20.8,21.4,20.8,72,15.5,1,NNW,0.5,5,NNE,20.8,21.1,21.1,,758.9,0,0,25,1.08,32,0,0.051,32.7,29,12.3,32,5.72,0.071,0,703,1,100,30,245.698
YMCA,2014-07-16 20:30,20.3,20.8,20.3,75,15.8,0,N,0,5,NNW,20.3,20.9,20.9,,759.1,0,0,6,0.26,18,0,0.042,31.1,31,11.9,29.9,6.15,0.0714,0.03,699,1,100,30,244.952
YMCA,2014-07-16 21:00,19.9,20.3,19.9,78,16,0,N,0,3,N,19.9,20.6,20.6,,759.3,0,0,0,0,0,0,0.034,29.9,33,11.9,29.3,6.37,0.0717,0,703,1,100,30,246.562
YMCA,2014-07-16 21:30,19.5,19.9,19.5,80,16,0,W,0,2,W,19.5,20.1,20.1,,759.5,0,0,0,0,0,0,0.024,28.8,34,11.4,28.3,6.49,0.072,0,701,1,100,30,245.834
YMCA,2014-07-16 22:00,19.2,19.5,19.2,82,16,0,NW,0,2,NW,19.2,19.8,19.8,,759.5,0,0,0,0,0,0,0.017,28.1,35,11.2,27.4,6.75,0.0722,0.03,703,1,100,30,247.043
YMCA,2014-07-16 22:30,18.7,19.2,18.7,83,15.8,0,NW,0,1,NW,18.7,19.2,19.2,,759.5,0,0,0,0,0,0,0.008,27.5,37,11.5,26.8,7.12,0.0723,0,701,1,100,30,246.323
YMCA,2014-07-16 23:00,18.6,18.7,18.5,84,15.8,0,NW,0,2,NW,18.6,19.1,19.1,,759.5,0,0,0,0,0,0,0.005,26.9,38,11.4,26.3,7.25,0.0724,0,703,1,100,30,244.6
YMCA,2014-07-16 23:30,18.1,18.5,18.1,86,15.7,0,NW,0,1,NW,18.1,18.6,18.6,,759.7,0,0,0,0,0,0.005,0,26.5,38,11,25.9,7.26,0.0726,0.03,702,1,100,30,246.694
YMCA,2014-07-17 00:00,17.6,18.1,17.6,87,15.4,0,NNW,0,2,NNW,17.6,17.9,17.9,,759.6,0,0,0,0,0,0.015,0,26.1,39,11.1,25.6,7.47,0.0727,0,703,1,100,30,247.528
YMCA,2014-07-17 00:30,17.6,17.6,17.6,87,15.4,0,NNW,0,2,NNW,17.6,17.9,17.9,,759.6,0,0,0,0,0,0.016,0,25.9,40,11.3,25.4,7.58,0.0727,0,701,1,100,30,246.685
YMCA,2014-07-17 01:00,17.5,17.6,17.5,87,15.3,0,NNE,0,2,N,17.5,17.8,17.8,,759.6,0,0,0,0,0,0.017,0,25.7,40,11.1,25.2,7.59,0.0728,0,703,1,100,30,245.647
YMCA,2014-07-17 01:30,17.3,17.5,17.3,87,15.1,0,,0,0,,17.3,17.7,17.7,,759.6,0,0,0,0,0,0.021,0,25.4,40,10.9,24.9,7.59,0.0729,0,701,1,100,30,246.096
YMCA,2014-07-17 02:00,17.3,17.3,17.3,88,15.3,0,,0,0,,17.3,17.6,17.6,,759.6,0,0,0,0,0,0.022,0,25.3,41,11.1,24.8,7.75,0.0729,0,702,1,100,30,246.83
YMCA,2014-07-17 02:30,17.1,17.3,17.1,88,15.1,0,,0,0,,17.1,17.4,17.4,,759.7,0,0,0,0,0,0.025,0,25.1,41,10.9,24.7,7.75,0.073,0,703,1,100,30,247.105
YMCA,2014-07-17 03:00,17,17.1,17,88,15,0,N,0,1,N,17,17.3,17.3,,759.6,0,0,0,0,0,0.028,0,24.8,42,11,24.4,7.92,0.073,0,702,1,100,30,246.963
YMCA,2014-07-17 03:30,16.7,17,16.7,89,14.8,0,N,0,1,N,16.7,16.9,16.9,,759.7,0,0,0,0,0,0.035,0,24.7,42,10.9,24.3,7.92,0.073,0,703,1,100,30,247.025
YMCA,2014-07-17 04:00,16.4,16.7,16.4,90,14.8,0,,0,0,,16.4,16.7,16.7,,759.6,0,0,0,0,0,0.039,0,24.4,42,10.7,24.1,7.93,0.0731,0,702,1,100,30,248.148
YMCA,2014-07-17 04:30,16.2,16.4,16.2,91,14.8,0,,0,0,,16.2,16.4,16.4,,759.7,0,0,0,0,0,0.044,0,24.2,43,10.8,23.9,8.05,0.0732,0,703,1,100,30,246.92
